,p_1,p_2,vol_1,vol_2
69,1,0,0.174414089304,0.00890870806375
70,1,0,0.170434701711,0.00890870806375
71,1,0,0.197288545313,0.00890870806375
72,1,0,0.192702465131,0.00890870806375
73,1,0,0.193071834012,0.00890870806375
74,1,0,0.199192095348,0.00890870806375
75,1,0,0.194489318185,0.00890870806375
76,1,0,0.190296494124,0.00890870806375
77,1,0,0.203351918433,0.00890870806375
78,1,0,0.218690998572,0.00890870806375
79,1,0,0.216596127483,0.00890870806375
80,1,0,0.214682419239,0.00890870806375
81,1,0,0.209603044183,0.00890870806375
82,1,0,0.211397567717,0.00890870806375
83,1,0,0.207160805746,0.00890870806375
84,1,0,0.201219327725,0.00890870806375
85,1,0,0.20221672557,0.00890870806375
86,1,0,0.198987479075,0.00890870806375
87,1,0,0.193500457735,0.00890870806375
88,1,0,0.254387928701,0.00890870806375
89,1,0,0.246055789124,0.00890870806375
90,1,0,0.240348262876,0.00890870806375
91,1,0,0.2358848314,0.00890870806375
92,1,0,0.236009659134,0.00890870806375
93,1,0,0.229224618016,0.00890870806375
94,1,0,0.226153502716,0.00890870806375
95,1,0,0.229014217744,0.00890870806375
96,1,0,0.221931405676,0.00890870806375
97,1,0,0.215205327781,0.00890870806375
98,1,0,0.208856188516,0.00890870806375
99,1,0,0.206000581958,0.00890870806375
100,1,0,0.243311994681,0.00890870806375
101,1,0,0.294310143311,0.00890870806375
102,1,0,0.296508588218,0.00890870806375
103,1,0,0.296006045465,0.00890870806375
104,1,0,0.285872406673,0.00890870806375
105,1,0,0.335026920199,0.00890870806375
106,1,0,0.363925607669,0.00890870806375
107,1,0,0.417841966778,0.00890870806375
108,1,0,0.404555791765,0.00890870806375
109,1,0,0.451344645588,0.00890870806375
110,1,0,0.522872378384,0.00890870806375
111,1,0,0.502560477432,0.00890870806375
112,1,0,0.493214284233,0.00890870806375
113,1,0,0.486823364252,0.00890870806375
114,1,0,0.469717059221,0.00890870806375
115,1,0,0.467942275655,0.00890870806375
116,1,0,0.463428303029,0.00890870806375
117,1,0,0.447430002923,0.00890870806375
118,1,0,0.463825945007,0.00890870806375
119,1,0,0.508332386551,0.00890870806375
120,1,0,0.529987653425,0.00890870806375
121,1,0,0.510863567283,0.00890870806375
122,1,0,0.544759152408,0.00890870806375
123,1,0,0.535189309865,0.00890870806375
124,1,0,0.522466260613,0.00890870806375
125,1,0,0.502282216377,0.00890870806375
126,1,0,0.501452746425,0.00890870806375
127,1,0,0.499787482873,0.00890870806375
128,1,0,0.482005114334,0.00890870806375
129,1,0,0.483541633866,0.00890870806375
130,1,0,0.489812412062,0.00890870806375
131,1,0,0.52472569221,0.00890870806375
132,1,0,0.538435326791,0.00890870806375
133,1,0,0.525081033265,0.00890870806375
134,1,0,0.538484922376,0.00890870806375
135,1,0,0.523390734495,0.00890870806375
136,1,0,0.527780375121,0.00890870806375
137,1,0,0.509628469794,0.00890870806375
138,1,0,0.490596498892,0.00890870806375
139,1,0,0.478265670673,0.00890870806375
140,1,0,0.500894118212,0.00890870806375
141,1,0,0.50187287008,0.00890870806375
142,1,0,0.581872908869,0.00890870806375
143,1,0,0.585247200296,0.00890870806375
144,1,0,0.563136153272,0.00890870806375
145,1,0,0.653224521612,0.00890870806375
146,1,0,0.689721798422,0.00890870806375
147,1,0,0.707572310969,0.00890870806375
148,1,0,0.682294157567,0.00890870806375
149,1,0,0.661808526793,0.00890870806375
150,1,0,0.683673679162,0.00890870806375
151,1,0,0.664217534996,0.00890870806375
152,1,0,0.659536353906,0.00890870806375
153,1,0,0.72145166574,0.00890870806375
154,1,0,0.733407377896,0.00890870806375
155,1,0,0.796220653503,0.00890870806375
156,1,0,0.768756316607,0.00890870806375
157,1,0,0.751365925885,0.00890870806375
158,1,0,0.808300492144,0.00890870806375
159,1,0,0.780534757116,0.00890870806375
160,1,0,0.75298521594,0.00890870806375
161,1,0,0.723452779245,0.00890870806375
162,1,0,0.697326035111,0.00890870806375
163,1,0,0.669648090142,0.00890870806375
164,1,0,0.649286515297,0.00890870806375
165,1,0,0.629646610056,0.00890870806375
166,1,0,0.608449269924,0.00890870806375
167,1,0,0.611433855628,0.00890870806375
168,1,0,0.587494565869,0.00890870806375
169,1,0,0.592646826741,0.00890870806375
170,1,0,0.573078671623,0.00890870806375
171,1,0,0.551968518945,0.00890870806375
172,1,0,0.530689481785,0.00890870806375
173,1,0,0.51157162592,0.00890870806375
174,1,0,0.495075286502,0.00890870806375
175,1,0,0.50065580171,0.00890870806375
176,1,0,0.485144768058,0.00890870806375
177,1,0,0.476031711301,0.00890870806375
178,1,0,0.52895604763,0.00890870806375
179,1,0,0.510483417547,0.00890870806375
180,1,0,0.500888508809,0.00890870806375
181,1,0,0.483619254105,0.00890870806375
182,1,0,0.50166047847,0.00890870806375
183,1,0,0.504315557549,0.00890870806375
184,1,0,0.492474438719,0.00890870806375
185,1,0,0.522510179928,0.00890870806375
186,1,0,0.514014964221,0.00890870806375
187,1,0,0.494461465984,0.00890870806375
188,1,0,0.518296726608,0.00890870806375
189,1,0,0.500811781831,0.00890870806375
190,1,0,0.481575101461,0.00890870806375
191,1,0,0.463761407757,0.00890870806375
192,1,0,0.446010791251,0.00890870806375
193,1,0,0.429267180282,0.00890870806375
194,1,0,0.425929634966,0.00890870806375
195,1,0,0.413885741583,0.00890870806375
196,1,0,0.404917377698,0.00890870806375
197,1,0,0.409912925429,0.00890870806375
198,1,0,0.397609181634,0.00890870806375
199,1,0,0.383688788481,0.00890870806375
200,1,0,0.404232304867,0.00890870806375
201,1,0,0.423514301597,0.00890870806375
202,1,0,0.410139470685,0.00890870806375
203,1,0,0.397501506325,0.00890870806375
204,1,0,0.38472853657,0.00890870806375
205,1,0,0.459237042927,0.00890870806375
206,1,0,0.441759142902,0.00890870806375
207,1,0,0.436295382001,0.00890870806375
208,1,0,0.434581774235,0.00890870806375
209,1,0,0.490332910089,0.00890870806375
210,1,0,0.520644672922,0.00890870806375
211,1,0,0.502533629942,0.00890870806375
212,1,0,0.511942585609,0.00890870806375
213,1,0,0.494436419803,0.00890870806375
214,1,0,0.477278817084,0.00890870806375
215,1,0,0.459781393085,0.00890870806375
216,1,0,0.457853922076,0.00890870806375
217,1,0,0.460331565095,0.00890870806375
218,1,0,0.448718174818,0.00890870806375
219,1,0,0.490734434044,0.00890870806375
220,1,0,0.498203305525,0.00890870806375
221,1,0,0.508435571227,0.00890870806375
222,1,0,0.534544756015,0.00890870806375
223,1,0,0.514848333427,0.00890870806375
224,1,0,0.49654530773,0.00890870806375
225,1,0,0.481251868078,0.00890870806375
226,1,0,0.493478393974,0.00890870806375
227,1,0,0.490066094432,0.00890870806375
228,1,0,0.49070167138,0.00890870806375
229,1,0,0.472158285698,0.00890870806375
230,1,0,0.486425061586,0.00890870806375
231,1,0,0.468522691852,0.00890870806375
232,1,0,0.48669942116,0.00890870806375
233,1,0,0.468404613564,0.00890870806375
234,1,0,0.461429656254,0.00890870806375
235,1,0,0.468429189029,0.00890870806375
236,1,0,0.450466717751,0.00890870806375
237,1,0,0.433473968915,0.00890870806375
238,1,0,0.422291980337,0.00890870806375
239,1,0,0.431699525605,0.00890870806375
240,1,0,0.430841332247,0.00890870806375
241,1,0,0.428667112883,0.00890870806375
242,1,0,0.463619147191,0.00890870806375
243,1,0,0.528090224378,0.00890870806375
244,1,0,0.507857446125,0.00890870806375
245,1,0,0.488961317785,0.00890870806375
246,1,0,0.491199054475,0.00890870806375
247,1,0,0.474646809155,0.00890870806375
248,1,0,0.503805154483,0.00890870806375
249,1,0,0.487913834478,0.00890870806375
250,1,0,0.469308119161,0.00890870806375
251,1,0,0.451275319585,0.00890870806375
252,1,0,0.440849055546,0.00890870806375
253,1,0,0.424198202109,0.00890870806375
254,1,0,0.409693126597,0.00890870806375
255,1,0,0.396751288371,0.00890870806375
256,1,0,0.383111866101,0.00890870806375
257,1,0,0.383431920863,0.00890870806375
258,1,0,0.379396100107,0.00890870806375
259,1,0,0.365282344273,0.00890870806375
260,1,0,0.351886099907,0.00890870806375
261,1,0,0.342918764268,0.00890870806375
262,1,0,0.341028747704,0.00890870806375
263,1,0,0.33643465033,0.00890870806375
264,1,0,0.324244274107,0.00890870806375
265,1,0,0.34838982674,0.00890870806375
266,1,0,0.358823885849,0.00890870806375
267,1,0,0.36229245105,0.00890870806375
268,1,0,0.353236781439,0.00890870806375
269,1,0,0.340285412702,0.00890870806375
270,1,0,0.331229271784,0.00890870806375
271,1,0,0.341157741575,0.00890870806375
272,1,0,0.329798254085,0.00890870806375
273,1,0,0.32264068831,0.00890870806375
274,1,0,0.313128349187,0.00890870806375
275,1,0,0.303696203769,0.00890870806375
276,1,0,0.293322808292,0.00890870806375
277,1,0,0.291114930753,0.00890870806375
278,1,0,0.29955399181,0.00890870806375
279,1,0,0.296151058307,0.00890870806375
280,1,0,0.30075830767,0.00890870806375
281,1,0,0.292882083097,0.00890870806375
282,1,0,0.28390192535,0.00890870806375
283,1,0,0.317152707943,0.00890870806375
284,1,0,0.322595636523,0.00890870806375
285,1,0,0.318186915713,0.00890870806375
286,1,0,0.315926880184,0.00890870806375
287,1,0,0.306197861469,0.00890870806375
288,1,0,0.300730984149,0.00890870806375
289,1,0,0.290846522181,0.00890870806375
290,1,0,0.280868481018,0.00890870806375
291,1,0,0.277038745123,0.00890870806375
292,1,0,0.296528095882,0.00890870806375
293,1,0,0.294094750851,0.00890870806375
294,1,0,0.285229329064,0.00890870806375
295,1,0,0.282955305949,0.00890870806375
296,1,0,0.276263919844,0.00890870806375
297,1,0,0.282235701628,0.00890870806375
298,1,0,0.279168709327,0.00890870806375
299,1,0,0.273709697128,0.00890870806375
300,1,0,0.264433084163,0.00890870806375
301,1,0,0.256860868248,0.00890870806375
302,1,0,0.255283654388,0.00890870806375
303,1,0,0.252418016354,0.00890870806375
304,1,0,0.244169308931,0.00890870806375
305,1,0,0.24425410237,0.00890870806375
306,1,0,0.237220735348,0.00890870806375
307,1,0,0.23192027711,0.00890870806375
308,1,0,0.226522674019,0.00890870806375
309,1,0,0.220920174082,0.00890870806375
310,1,0,0.218173627362,0.00890870806375
311,1,0,0.211653624451,0.00890870806375
312,1,0,0.233614763897,0.00890870806375
313,1,0,0.226350072292,0.00890870806375
314,1,0,0.226564096298,0.00890870806375
315,1,0,0.24039511915,0.00890870806375
316,1,0,0.244831668875,0.00890870806375
317,1,0,0.245095996127,0.00890870806375
318,1,0,0.238133701906,0.00890870806375
319,1,0,0.239209341774,0.00890870806375
320,1,0,0.24145862547,0.00890870806375
321,1,0,0.235924323814,0.00890870806375
322,1,0,0.245073333119,0.00890870806375
323,1,0,0.266425243204,0.00890870806375
324,1,0,0.272038847391,0.00890870806375
325,1,0,0.265107503817,0.00890870806375
326,1,0,0.298764153432,0.00890870806375
327,1,0,0.290397257807,0.00890870806375
328,1,0,0.28716612273,0.00890870806375
329,1,0,0.27746475378,0.00890870806375
330,1,0,0.274741964333,0.00890870806375
331,1,0,0.272550286976,0.00890870806375
332,1,0,0.264113830145,0.00890870806375
333,1,0,0.259609577356,0.00890870806375
334,1,0,0.252500529265,0.00890870806375
335,1,0,0.265781466502,0.00890870806375
336,1,0,0.260915398797,0.00890870806375
337,1,0,0.257627752571,0.00890870806375
338,1,0,0.271103810213,0.00890870806375
339,1,0,0.26653908778,0.00890870806375
340,1,0,0.258579966753,0.00890870806375
341,1,0,0.250089614287,0.00890870806375
342,1,0,0.253223948733,0.00890870806375
343,1,0,0.245167126929,0.00890870806375
344,1,0,0.241627090792,0.00890870806375
345,1,0,0.242907949387,0.00890870806375
346,1,0,0.250155421471,0.00890870806375
347,1,0,0.248587452905,0.00890870806375
348,1,0,0.264877953936,0.00890870806375
349,1,0,0.259034356562,0.00890870806375
350,1,0,0.251063476944,0.00890870806375
351,1,0,0.266826237244,0.00890870806375
352,1,0,0.314088795089,0.00890870806375
353,1,0,0.327920444415,0.00890870806375
354,1,0,0.343034357504,0.00890870806375
355,1,0,0.440763573612,0.00890870806375
356,1,0,0.546185384179,0.00890870806375
357,1,0,0.553043443144,0.00890870806375
358,1,0,0.536825394631,0.00890870806375
359,1,0,0.553513961836,0.00890870806375
360,1,0,0.533202512503,0.00890870806375
361,1,0,0.517207622504,0.00890870806375
362,1,0,0.594744524923,0.00890870806375
363,1,0,0.629703430955,0.00890870806375
364,1,0,0.604996113181,0.00890870806375
365,1,0,0.583981877493,0.00890870806375
366,1,0,0.574406092665,0.00890870806375
367,1,0,0.55314420622,0.00890870806375
368,1,0,0.552656937682,0.00890870806375
369,1,0,0.578128701148,0.00890870806375
370,1,0,0.567376959983,0.00890870806375
371,1,0,0.55396104021,0.00890870806375
372,1,0,0.586711130695,0.00890870806375
373,1,0,0.601607317751,0.00890870806375
374,1,0,0.614259724548,0.00890870806375
375,1,0,0.594049410143,0.00890870806375
376,1,0,0.627080239292,0.00890870806375
377,1,0,0.695234989501,0.00890870806375
378,1,0,0.667678436847,0.00890870806375
379,1,0,0.649327442355,0.00890870806375
380,1,0,0.630768955188,0.00890870806375
381,1,0,0.622114304044,0.00890870806375
382,1,0,0.600025420013,0.00890870806375
383,1,0,0.671175511179,0.00890870806375
384,1,0,0.658323132761,0.00890870806375
385,1,0,0.657515134237,0.00890870806375
386,1,0,0.631524106712,0.00890870806375
387,1,0,0.727360470754,0.00890870806375
388,1,0,0.698420661046,0.00890870806375
389,1,0,0.67162229593,0.00890870806375
390,1,0,0.668338555531,0.00890870806375
391,1,0,0.647957176429,0.00890870806375
392,1,0,0.627502807104,0.00890870806375
393,1,0,0.621944850365,0.00890870806375
394,1,0,0.63378321262,0.00890870806375
395,1,0,0.652544549318,0.00890870806375
396,1,0,0.634700495691,0.00890870806375
397,1,0,0.627025362665,0.00890870806375
398,1,0,0.653038120637,0.00890870806375
399,1,0,0.63315552462,0.00890870806375
400,1,0,0.622503313132,0.00890870806375
401,1,0,0.625120883237,0.00890870806375
402,1,0,0.64695154623,0.00890870806375
403,1,0,0.635123131491,0.00890870806375
404,1,0,0.649669153132,0.00890870806375
405,1,0,0.647618070895,0.00890870806375
406,1,0,0.676044960853,0.00890870806375
407,1,0,0.655857408027,0.00890870806375
408,1,0,0.640141516654,0.00890870806375
409,1,0,0.632759482527,0.00890870806375
410,1,0,0.622438999678,0.00890870806375
411,1,0,0.618186437096,0.00890870806375
412,1,0,0.613351679437,0.00890870806375
413,1,0,0.594080920344,0.00890870806375
414,1,0,0.571155066098,0.00890870806375
415,1,0,0.565577123714,0.00890870806375
416,1,0,0.553447972714,0.00890870806375
417,1,0,0.552783891891,0.00890870806375
418,1,0,0.537178125475,0.00890870806375
419,1,0,0.518066634733,0.00890870806375
420,1,0,0.554095976452,0.00890870806375
421,1,0,0.558287529853,0.00890870806375
422,1,0,0.599640496437,0.00890870806375
423,1,0,0.576911662399,0.00890870806375
424,1,0,0.576296087255,0.00890870806375
425,1,0,0.589608410723,0.00890870806375
426,1,0,0.566796119413,0.00890870806375
427,1,0,0.544807579923,0.00890870806375
428,1,0,0.53017853289,0.00890870806375
429,1,0,0.544479465492,0.00890870806375
430,1,0,0.523491195284,0.00890870806375
431,1,0,0.503357722375,0.00890870806375
432,1,0,0.484126081265,0.00890870806375
433,1,0,0.477687440766,0.00890870806375
434,1,0,0.460266731907,0.00890870806375
435,1,0,0.455392627412,0.00890870806375
436,1,0,0.438309436834,0.00890870806375
437,1,0,0.424165602532,0.00890870806375
438,1,0,0.4081989772,0.00890870806375
439,1,0,0.441133929263,0.00890870806375
440,1,0,0.447356487012,0.00890870806375
441,1,0,0.45781866158,0.00890870806375
442,1,0,0.460946121053,0.00890870806375
443,1,0,0.517341062716,0.00890870806375
444,1,0,0.667910740933,0.00890870806375
445,1,0,0.670642473556,0.00890870806375
446,1,0,0.653290889326,0.00890870806375
447,1,0,0.633711154249,0.00890870806375
448,1,0,0.620509046795,0.00890870806375
449,1,0,0.617069091677,0.00890870806375
450,1,0,0.593347388096,0.00890870806375
451,1,0,0.572925516988,0.00890870806375
452,1,0,0.572759719848,0.00890870806375
453,1,0,0.626466023957,0.00890870806375
454,1,0,0.601729753109,0.00890870806375
455,1,0,0.625956451636,0.00890870806375
456,1,0,0.604289619508,0.00890870806375
457,1,0,0.585705742031,0.00890870806375
458,1,0,0.5682620992,0.00890870806375
459,1,0,0.548045980103,0.00890870806375
460,1,0,0.527194277513,0.00890870806375
461,1,0,0.526102748755,0.00890870806375
462,1,0,0.516461143279,0.00890870806375
463,1,0,0.579175065908,0.00890870806375
464,1,0,0.571266708779,0.00890870806375
465,1,0,0.665235313411,0.00890870806375
466,1,0,0.675029154109,0.00890870806375
467,1,0,0.649864199911,0.00890870806375
468,1,0,0.624134659507,0.00890870806375
469,1,0,0.602794604612,0.00890870806375
470,1,0,0.609698424767,0.00890870806375
471,1,0,0.588958648864,0.00890870806375
472,1,0,0.576915020513,0.00890870806375
473,1,0,0.561382316478,0.00890870806375
474,1,0,0.542910003071,0.00890870806375
475,1,0,0.523281962101,0.00890870806375
476,1,0,0.522080150885,0.00890870806375
477,1,0,0.517982780187,0.00890870806375
478,1,0,0.49996224083,0.00890870806375
479,1,0,0.487231602417,0.00890870806375
480,1,0,0.473191220953,0.00890870806375
481,1,0,0.463986108711,0.00890870806375
482,1,0,0.45021928239,0.00890870806375
483,1,0,0.507922443128,0.00890870806375
484,1,0,0.51193552726,0.00890870806375
485,1,0,0.499531330134,0.00890870806375
486,1,0,0.511486982201,0.00890870806375
487,1,0,0.528934254619,0.00890870806375
488,1,0,0.508341765764,0.00890870806375
489,1,0,0.509598871637,0.00890870806375
490,1,0,0.490392507146,0.00890870806375
491,1,0,0.471707193788,0.00890870806375
492,1,0,0.453590854575,0.00890870806375
493,1,0,0.436535512783,0.00890870806375
494,1,0,0.452146825743,0.00890870806375
495,1,0,0.438579940461,0.00890870806375
496,1,0,0.427955921898,0.00890870806375
497,1,0,0.419616682756,0.00890870806375
498,1,0,0.403848630016,0.00890870806375
499,1,0,0.394988315742,0.00890870806375
500,1,0,0.383515852405,0.00890870806375
501,1,0,0.391211896686,0.00890870806375
502,1,0,0.376600783494,0.00890870806375
503,1,0,0.373943648637,0.00890870806375
504,1,0,0.362183091461,0.00890870806375
505,1,0,0.349011193859,0.00890870806375
506,1,0,0.336403002265,0.00890870806375
507,1,0,0.340223604244,0.00890870806375
508,1,0,0.3280124403,0.00890870806375
509,1,0,0.316300482373,0.00890870806375
510,1,0,0.312808343208,0.00890870806375
511,1,0,0.34206614434,0.00890870806375
512,1,0,0.333465908954,0.00890870806375
513,1,0,0.358214861487,0.00890870806375
514,1,0,0.345581630496,0.00890870806375
515,1,0,0.332993157835,0.00890870806375
516,1,0,0.32841118406,0.00890870806375
517,1,0,0.321706348242,0.00890870806375
518,1,0,0.314012058851,0.00890870806375
519,1,0,0.343386124987,0.00890870806375
520,1,0,0.341040169461,0.00890870806375
521,1,0,0.328661416012,0.00890870806375
522,1,0,0.322724584817,0.00890870806375
523,1,0,0.311651226489,0.00890870806375
524,1,0,0.300677883722,0.00890870806375
525,1,0,0.292962609198,0.00890870806375
526,1,0,0.285520509677,0.00890870806375
527,1,0,0.285186836619,0.00890870806375
528,1,0,0.278712555654,0.00890870806375
529,1,0,0.269983461946,0.00890870806375
530,1,0,0.261200013808,0.00890870806375
531,1,0,0.25260986036,0.00890870806375
532,1,0,0.245278403502,0.00890870806375
533,1,0,0.239495085924,0.00890870806375
534,1,0,0.233744189156,0.00890870806375
535,1,0,0.254870244848,0.00890870806375
536,1,0,0.256100742536,0.00890870806375
537,1,0,0.247676924094,0.00890870806375
538,1,0,0.251608414885,0.00890870806375
539,1,0,0.243519103123,0.00890870806375
540,1,0,0.239768919882,0.00890870806375
541,1,0,0.247046775452,0.00890870806375
542,1,0,0.240427983748,0.00890870806375
543,1,0,0.257568216952,0.00890870806375
544,1,0,0.27168188795,0.00890870806375
545,1,0,0.262568730932,0.00890870806375
546,1,0,0.25494820727,0.00890870806375
547,1,0,0.259862878121,0.00890870806375
548,1,0,0.261361293966,0.00890870806375
549,1,0,0.254605336139,0.00890870806375
550,1,0,0.246271460276,0.00890870806375
551,1,0,0.248349445466,0.00890870806375
552,1,0,0.240527200353,0.00890870806375
553,1,0,0.232942126021,0.00890870806375
554,1,0,0.243862751722,0.00890870806375
555,1,0,0.239091827044,0.00890870806375
556,1,0,0.231623923686,0.00890870806375
557,1,0,0.229700282559,0.00890870806375
558,1,0,0.231488386491,0.00890870806375
559,1,0,0.231349695512,0.00890870806375
560,1,0,0.230741212316,0.00890870806375
561,1,0,0.223616124415,0.00890870806375
562,1,0,0.218955368532,0.00890870806375
563,1,0,0.220077739202,0.00890870806375
564,1,0,0.214043311393,0.00890870806375
565,1,0,0.207853002146,0.00890870806375
566,1,0,0.208050716004,0.00890870806375
567,1,0,0.232621801101,0.00890870806375
568,1,0,0.226928269935,0.00890870806375
569,1,0,0.221161928466,0.00890870806375
570,1,0,0.22097034757,0.00890870806375
571,1,0,0.215143261519,0.00890870806375
572,1,0,0.21447389338,0.00890870806375
573,1,0,0.208149810491,0.00890870806375
574,1,0,0.208966803083,0.00890870806375
575,1,0,0.205759232843,0.00890870806375
576,1,0,0.200368500113,0.00890870806375
577,1,0,0.195823923926,0.00890870806375
578,1,0,0.192982678474,0.00890870806375
579,1,0,0.193095856,0.00890870806375
580,1,0,0.187919337095,0.00890870806375
581,1,0,0.18510645334,0.00890870806375
582,1,0,0.180342095419,0.00890870806375
583,1,0,0.176555833504,0.00890870806375
584,1,0,0.172363402661,0.00890870806375
585,1,0,0.201646574339,0.00890870806375
586,1,0,0.196157275197,0.00890870806375
587,1,0,0.197295238888,0.00890870806375
588,1,0,0.198458609867,0.00890870806375
589,1,0,0.192963748408,0.00890870806375
590,1,0,0.18824851897,0.00890870806375
591,1,0,0.183760455519,0.00890870806375
592,1,0,0.180037652393,0.00890870806375
593,1,0,0.189083850555,0.00890870806375
594,1,0,0.205833791948,0.00890870806375
595,1,0,0.201520778233,0.00890870806375
596,1,0,0.199444147298,0.00890870806375
597,1,0,0.194711269347,0.00890870806375
598,1,0,0.191033785821,0.00890870806375
599,1,0,0.186027969727,0.00890870806375
600,1,0,0.182115102839,0.00890870806375
601,1,0,0.180825443299,0.00890870806375
602,1,0,0.1787419403,0.00890870806375
603,1,0,0.175722695411,0.00890870806375
604,1,0,0.171962100855,0.00890870806375
605,1,0,0.168579487814,0.00890870806375
606,1,0,0.164794438403,0.00890870806375
607,1,0,0.186269184936,0.00890870806375
608,1,0,0.290262241734,0.00890870806375
609,1,0,0.335244419074,0.00890870806375
610,1,0,0.332780033823,0.00890870806375
611,1,0,0.33175309682,0.00890870806375
612,1,0,0.342410253493,0.00890870806375
613,1,0,0.343613225677,0.00890870806375
614,1,0,0.342902772141,0.00890870806375
615,1,0,0.34711842534,0.00890870806375
616,1,0,0.352554365199,0.00890870806375
617,1,0,0.358193878368,0.00890870806375
618,1,0,0.378840359283,0.00890870806375
619,1,0,0.376034416435,0.00890870806375
620,1,0,0.362250995491,0.00890870806375
621,1,0,0.388272812811,0.00890870806375
622,1,0,0.38608612417,0.00890870806375
623,1,0,0.376990463203,0.00890870806375
624,1,0,0.378841947846,0.00890870806375
625,1,0,0.369287277146,0.00890870806375
626,1,0,0.35739586911,0.00890870806375
627,1,0,0.360433512915,0.00890870806375
628,1,0,0.350884096441,0.00890870806375
629,1,0,0.349857579992,0.00890870806375
630,1,0,0.339404481953,0.00890870806375
631,1,0,0.364850858239,0.00890870806375
632,1,0,0.372456533476,0.00890870806375
633,1,0,0.361027161743,0.00890870806375
634,1,0,0.348251184615,0.00890870806375
635,1,0,0.337800973921,0.00890870806375
636,1,0,0.352287527077,0.00890870806375
637,1,0,0.339974272284,0.00890870806375
638,1,0,0.334364781085,0.00890870806375
639,1,0,0.32329551951,0.00890870806375
640,1,0,0.313927569201,0.00890870806375
641,1,0,0.338645956061,0.00890870806375
642,1,0,0.362731996382,0.00890870806375
643,1,0,0.426767924334,0.00890870806375
644,1,0,0.422187935689,0.00890870806375
645,1,0,0.408386607413,0.00890870806375
646,1,0,0.397561679332,0.00890870806375
647,1,0,0.384472282892,0.00890870806375
648,1,0,0.375668534996,0.00890870806375
649,1,0,0.363227481407,0.00890870806375
650,1,0,0.36359659956,0.00890870806375
651,1,0,0.354275959101,0.00890870806375
652,1,0,0.342508241047,0.00890870806375
653,1,0,0.330340400368,0.00890870806375
654,1,0,0.318470876567,0.00890870806375
655,1,0,0.309504403024,0.00890870806375
656,1,0,0.298705970648,0.00890870806375
657,1,0,0.290856248704,0.00890870806375
658,1,0,0.285222772982,0.00890870806375
659,1,0,0.282751554559,0.00890870806375
660,1,0,0.273832801159,0.00890870806375
661,1,0,0.26562404592,0.00890870806375
662,1,0,0.277042960044,0.00890870806375
663,1,0,0.298743031801,0.00890870806375
